id,question_id,option_text,is_correct,option_order
3274,967,fostering critically reflective praxis that integrates disciplinary content mastery with learner-centred epistemological growth,1,2
3275,967,conflating academic tone with impenetrable disciplinary jargon,0,3
3276,968,reducing abstract writing to paragraph-length executive summary without methodological specificity,0,1
3277,968,treating the theoretical framework as optional scaffolding rather than epistemic foundation,0,2
3278,968,conflating peer review with editorial gatekeeping,0,3
3279,968,fostering critically reflective praxis that integrates disciplinary content mastery with learner-centred epistemological growth,1,4
3280,969,conflating peer review with editorial gatekeeping,0,1
3281,969,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,2
3282,969,conflating empirical review with theoretical review in literature chapter organisation,0,3
3283,969,applying APA level headings inconsistently without regard to hierarchical structure,0,4
3284,970,True,1,1
3285,970,False,0,2
3286,971,True,1,1
3287,971,False,0,2
3288,972,treating thesis writing as mechanical compliance with format,0,1
3289,972,applying APA level headings inconsistently without regard to hierarchical structure,0,2
3290,972,normative conflation of cultural literacy with disciplinary content mastery,0,3
3291,972,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,4
3292,973,excluding reflexivity from the discussion of research limitations,0,1
3293,973,reducing citation practice to avoidance of plagiarism only,0,2
3294,973,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,3
3295,974,True,1,1
3296,974,False,0,2
3297,975,dialectical synthesis of opposing pedagogical epistemologies,0,1
3298,975,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,2
3299,975,treating recommendations as restatement of conclusions,0,3
3300,975,treating APA style as universally applicable across disciplines,0,4
3301,976,reducing abstract writing to paragraph-length executive summary without methodological specificity,0,1
3302,976,performative contradiction between espoused learner-centred theory and enacted teacher-centred practice,0,2
3303,976,"integrating in-text citation through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,3
3304,977,reducing citation practice to avoidance of plagiarism only,0,1
3305,977,conflating peer review with editorial gatekeeping,0,2
3306,977,"integrating handling cross-examination through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,3
3307,977,applying APA level headings inconsistently without regard to hierarchical structure,0,4
3308,978,conflating peer review with editorial gatekeeping,0,1
3309,978,systematic application of budgeting within a constructivist framework that foregrounds learner agency and metacognitive awareness,1,2
3310,978,reproductive rather than transformative conception of the curriculum as knowledge container,0,3
3311,979,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,1
3312,979,reducing contribution to knowledge to gap-filling metaphor,0,2
3313,979,semiotic disambiguation of culturally encoded representational schemas,0,3
3314,980,axiomatic privileging of convergent over divergent cognitive operations,0,1
3315,980,asymmetric power relations embedded in conventional teacher-student assessment contracts,0,2
3316,980,"integrating confidentiality through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,3
3317,980,treating the implications section as synonymous with recommendations,0,4
3318,981,True,1,1
3319,981,False,0,2
3320,982,reducing abstract writing to paragraph-length executive summary without methodological specificity,0,1
3321,982,its constitutive role in structuring learner engagement within the dialectical space between disciplinary theory and reflective practice,1,2
3322,982,uncritical adoption of imported pedagogical frameworks without contextual indigenisation,0,3
3323,982,reproductive rather than transformative conception of the curriculum as knowledge container,0,4
3324,983,True,1,1
3325,983,False,0,2
3326,984,treating the theoretical framework as optional scaffolding rather than epistemic foundation,0,1
3327,984,"integrating contribution to knowledge through contextually responsive, evidence-informed instructional scaffolding and iterative reflection",1,2
3328,984,intersubjective negotiation of aesthetic criteria in formative assessment,0,3
